animeID,name,type,source,episodes,duration,genre,rating,score,scored_by,rank,popularity,members,favorites
1929,Futari wa Precure: Max Heart,TV,Original,47,0:25:00,"['Action', 'Comedy', 'Fantasy', 'Magic', 'Shoujo']",G - All Ages,7.03,4172,3549,3958,10080,38
1932,Yes! Precure 5,TV,Original,49,0:24:00,"['Action', 'Fantasy', 'Magic', 'School', 'Shoujo']",G - All Ages,7.25,3252,2686,4141,9015,61
1935,Megazone 23,OVA,Original,4,1:07:00,"['Action', 'Sci-Fi', 'Music', 'Mystery', 'Romance', 'Mecha']",R+ - Mild Nudity,6.9,2793,4021,3952,10135,39
1936,Misute♡naide Daisy,TV,Manga,12,0:24:00,"['Sci-Fi', 'Comedy', 'Romance', 'Shounen']",PG-13 - Teens 13 or older,5.66,246,8585,8881,971,3
1942,Rocket Girls,TV,Light novel,12,0:23:00,"['Adventure', 'Sci-Fi', 'Space']",PG-13 - Teens 13 or older,6.97,2076,3784,4885,6015,8
1943,Paprika,Movie,Novel,1,1:30:00,"['Dementia', 'Fantasy', 'Horror', 'Mystery', 'Psychological', 'Sci-Fi', 'Thriller']",R+ - Mild Nudity,8.11,136431,436,322,254919,2378
1947,Kikou Sennyo Rouran,TV,Original,28,0:12:00,"['Action', 'Fantasy', 'Mecha']",PG-13 - Teens 13 or older,5.9,246,7971,8222,1342,1
1955,Kimagure Robot,TV,Unknown,10,0:02:00,"['Comedy', 'Fantasy', 'Sci-Fi']",PG - Children,6.09,855,7441,7600,1791,0
1956,Ikkitousen: Dragon Destiny,TV,Manga,12,0:24:00,"['Action', 'Super Power', 'Ecchi', 'Martial Arts', 'School']",R+ - Mild Nudity,6.9,28461,4012,1523,57462,124
1961,Arashi no Yoru ni,Movie,Book,1,1:47:00,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",G - All Ages,7.82,7290,856,3318,15206,170
1962,Chikyuu Bouei Kazoku,TV,Original,13,0:23:00,"['Action', 'Sci-Fi', 'Comedy', 'Drama']",PG-13 - Teens 13 or older,6.65,297,5100,8645,1102,3
1965,Sola,TV,Manga,13,0:24:00,"['Drama', 'Romance', 'Slice of Life', 'Supernatural']",PG-13 - Teens 13 or older,7.29,38372,2527,1120,82662,416
1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,Movie,Original,1,1:34:00,"['Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",PG-13 - Teens 13 or older,7.26,3859,2634,4325,8156,4
1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers,Movie,Original,1,1:37:00,"['Military', 'Sci-Fi', 'Space', 'Drama', 'Romance', 'Mecha']",PG-13 - Teens 13 or older,7.18,3500,2960,4490,7406,1
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Movie,Original,1,1:40:00,"['Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",PG-13 - Teens 13 or older,7.27,3379,2589,4519,7312,7
1972,Meitantei Holmes,TV,Novel,26,0:25:00,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Police']",G - All Ages,7.43,2055,1923,4852,6095,41
1974,Glass no Kamen (2005),TV,Manga,51,0:25:00,"['Drama', 'Shoujo']",G - All Ages,8.17,7798,357,2629,23861,391
1975,Mutekiou Tri-Zenon,TV,Unknown,22,0:25:00,"['Mecha', 'Sci-Fi']",G - All Ages,5.97,108,7795,9472,714,0
1985,UFO Robo Grendizer,TV,Unknown,74,0:25:00,"['Mecha', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,7.63,3003,1297,4779,6339,78
1986,Wakusei Robo Danguard Ace,TV,Original,56,0:25:00,"['Mecha', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,6.55,160,5608,9166,837,1
1991,Juusou Kikou Dancougar Nova,TV,Unknown,12,0:25:00,['Mecha'],R+ - Mild Nudity,6.02,1468,7643,5669,4141,6
2000,Roujin Z,Movie,Original,1,1:19:00,"['Comedy', 'Drama', 'Mecha', 'Sci-Fi']",PG-13 - Teens 13 or older,7.11,5747,3265,3337,15063,27
2001,Tengen Toppa Gurren Lagann,TV,Original,27,0:24:00,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",PG-13 - Teens 13 or older,8.72,490692,42,25,868611,54079
2002,Heroic Age,TV,Original,26,0:23:00,"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Space']",PG-13 - Teens 13 or older,7.62,35213,1312,1129,81929,618
2004,Hanada Shounen-shi,TV,Manga,25,0:25:00,"['Supernatural', 'Comedy', 'Slice of Life', 'Drama']",R - 17+ (violence & profanity),8.11,2616,429,4157,8929,94
2008,Yawara! Sore Yuke Koshinuke Kids!!,Movie,Manga,1,1:00:00,"['Comedy', 'Martial Arts', 'Slice of Life', 'Sports']",PG-13 - Teens 13 or older,6.32,375,6572,8450,1209,0
2009,Yawara! Special: Zutto Kimi no Koto ga... .,Special,Manga,1,1:30:00,"['Action', 'Comedy', 'Drama', 'Martial Arts', 'Slice of Life', 'Sports']",PG-13 - Teens 13 or older,7.39,544,2135,8150,1387,2
2011,Taiho Shichau zo Special,TV,Manga,20,0:08:00,"['Action', 'Comedy', 'Police', 'Shounen']",PG-13 - Teens 13 or older,7.15,1430,3100,5880,3793,3
2012,Jigoku Sensei Nube,TV,Manga,49,0:24:00,"['Adventure', 'Comedy', 'Horror', 'Romance', 'School', 'Shounen', 'Supernatural']",PG-13 - Teens 13 or older,7.64,3641,1258,3675,11991,94
2013,Taiho Shichau zo The Movie,Movie,Manga,1,1:29:00,"['Action', 'Comedy', 'Drama', 'Police', 'Shounen']",PG-13 - Teens 13 or older,7.43,2395,1943,5159,5232,8
2014,Taiho Shichau zo: Second Season,TV,Manga,26,0:24:00,"['Action', 'Comedy', 'Police', 'Shounen']",PG-13 - Teens 13 or older,7.49,2742,1713,4660,6764,8
2024,Yoshimune,TV,Unknown,24,0:24:00,"['Comedy', 'Historical']",PG - Children,6.11,91,7382,10182,497,0
2025,Darker than Black: Kuro no Keiyakusha,TV,Original,25,0:24:00,"['Action', 'Sci-Fi', 'Mystery', 'Super Power']",R - 17+ (violence & profanity),8.19,301033,331,69,602134,14744
2026,Hayate no Gotoku!,TV,Manga,52,0:24:00,"['Action', 'Harem', 'Comedy', 'Parody', 'Romance', 'Shounen']",PG-13 - Teens 13 or older,7.68,67861,1154,570,161988,1607
2029,Sirius no Densetsu,Movie,Book,1,1:48:00,"['Drama', 'Fantasy', 'Romance']",PG-13 - Teens 13 or older,6.88,988,4118,6500,2935,10
2030,El Cazador de la Bruja,TV,Original,26,0:24:00,"['Adventure', 'Drama', 'Mystery']",PG-13 - Teens 13 or older,7.29,13275,2503,1971,39151,223
2031,Shining Tears X Wind,TV,Game,13,0:24:00,"['Action', 'Adventure', 'Fantasy', 'Magic']",PG-13 - Teens 13 or older,6.59,10213,5413,2413,27575,69
2032,Wellber no Monogatari: Sisters of Wellber,TV,Original,13,0:24:00,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Historical']",PG-13 - Teens 13 or older,6.74,1989,4737,4664,6757,6
2033,Tamala 2010: A Punk Cat in Space,Movie,Original,1,1:30:00,"['Psychological', 'Comedy', 'Dementia', 'Sci-Fi']",R - 17+ (violence & profanity),6.55,1516,5599,5271,4956,33
2034,Lovely★Complex,TV,Manga,24,0:24:00,"['Comedy', 'Romance', 'Shoujo']",PG-13 - Teens 13 or older,8.16,169559,369,225,324459,7304
2035,Eikoku Koi Monogatari Emma: Molders-hen,TV,Manga,12,0:25:00,"['Slice of Life', 'Romance', 'Historical', 'Drama', 'Seinen']",G - All Ages,7.97,7759,599,3219,16147,72
2036,Cosmic Baton Girl Comet-san☆,TV,Manga,43,0:24:00,"['Adventure', 'Comedy', 'Drama', 'Magic', 'Sci-Fi']",G - All Ages,7.3,867,2455,6962,2381,32
2037,Hime-chan no Ribbon,TV,Manga,61,0:23:00,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'School', 'Shoujo']",PG - Children,7.55,1619,1518,5235,5044,44
2038,Mahou no Star Magical Emi,TV,Original,38,0:23:00,"['Comedy', 'Magic', 'Shoujo', 'Slice of Life']",G - All Ages,6.79,670,4471,6801,2567,7
2039,Mahou no Yousei Persia,TV,Original,48,0:24:00,"['Comedy', 'Magic']",PG - Children,6.79,286,4472,7827,1603,7
2040,Mahou no Angel Sweet Mint,TV,Original,47,0:23:00,"['Magic', 'Shoujo']",G - All Ages,6.52,149,5711,8146,1387,3
2041,Ai to Yuuki no Pig Girl Tonde Buurin,TV,Manga,51,0:25:00,"['Parody', 'Adventure', 'Fantasy', 'Magic', 'Comedy', 'Romance', 'School', 'Shoujo']",G - All Ages,6.67,3269,4998,4484,7443,36
2042,Five Star Stories,Movie,Manga,1,1:05:00,"['Action', 'Drama', 'Fantasy', 'Mecha', 'Sci-Fi']",R - 17+ (violence & profanity),6.68,3216,4966,4412,7761,27
2043,Cat's Eye,TV,Manga,73,0:25:00,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Romance']",PG-13 - Teens 13 or older,7.22,3911,2766,3840,10788,44
2044,Mahou no Tenshi Creamy Mami,TV,Original,52,0:24:00,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'School', 'Sci-Fi', 'Shoujo']",G - All Ages,7.19,1859,2906,4478,7463,96
2045,Mahou no Tenshi Creamy Mami: Eien no Once More,OVA,Original,1,1:27:00,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'Shoujo']",G - All Ages,6.41,193,6159,9442,727,0
2054,Carol,OVA,Novel,1,1:00:00,"['Fantasy', 'Magic', 'Shoujo']",PG-13 - Teens 13 or older,5.24,250,9400,9330,771,0
2055,Coo: Tooi Umi kara Kita Coo,Movie,Novel,1,1:56:00,"['Adventure', 'Slice of Life', 'Mystery', 'Drama']",G - All Ages,6.88,442,4085,8362,1263,2
2060,Gall Force 1: Eternal Story,Movie,Original,1,1:26:00,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Space', 'Mecha']",R+ - Mild Nudity,6.57,1559,5482,5725,4044,14
2062,Gall Force 3: Stardust War,OVA,Original,1,1:00:00,"['Action', 'Military', 'Sci-Fi', 'Space']",R+ - Mild Nudity,6.49,837,5834,7602,1784,4
2074,Kero Kero Chime,TV,Manga,30,0:24:00,"['Adventure', 'Fantasy', 'Comedy']",PG-13 - Teens 13 or older,6.52,171,5707,9271,795,0
2075,Kiko-chan Smile,TV,Manga,51,0:25:00,"['Adventure', 'Comedy', 'Josei', 'Slice of Life']",PG-13 - Teens 13 or older,6.41,90,6153,9966,554,0
2076,Kindaichi Shounen no Jikenbo,TV,Manga,148,0:24:00,"['Mystery', 'Shounen']",R - 17+ (violence & profanity),8.11,2876,432,3425,14269,145
2077,Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,Movie,Light novel,1,1:35:00,"['Mystery', 'School', 'Shounen']",PG-13 - Teens 13 or older,7.17,777,2993,7126,2220,10
2084,NG Knight Ramune & 40,TV,Original,38,0:22:00,"['Adventure', 'Comedy', 'Fantasy', 'Mecha', 'Shounen']",PG-13 - Teens 13 or older,7.11,403,3254,7810,1619,12
2087,VS Knight Lamune & 40 Fire,TV,Original,26,0:23:00,"['Action', 'Comedy', 'Fantasy', 'Mecha', 'Shounen']",PG-13 - Teens 13 or older,6.99,530,3718,7800,1628,8
2089,Choujikuu Seiki Orguss,TV,Original,35,0:25:00,"['Action', 'Sci-Fi', 'Adventure', 'Romance', 'Mecha']",PG-13 - Teens 13 or older,6.66,751,5046,6119,3421,10
2098,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",Movie,Manga,1,1:35:00,"['Ecchi', 'Slice of Life', 'Fantasy', 'Magic', 'Comedy', 'Romance', 'Drama', 'Shounen']",R - 17+ (violence & profanity),7.56,2465,1494,5047,5579,20
2104,Seto no Hanayome,TV,Manga,26,0:24:00,"['Comedy', 'Parody', 'Romance', 'School', 'Shounen']",PG-13 - Teens 13 or older,7.87,96001,775,395,217584,2651
2105,Touka Gettan,TV,Visual novel,26,0:23:00,"['Romance', 'Supernatural', 'Drama']",R - 17+ (violence & profanity),6.64,3058,5194,3255,15886,48
2106,Kiss Dum: Engage Planet,TV,Original,26,0:24:00,"['Mecha', 'Military', 'Sci-Fi']",PG-13 - Teens 13 or older,6.7,2026,4887,4323,8171,13
2108,Rockman.EXE Axess,TV,Unknown,51,0:24:00,"['Action', 'Adventure', 'Comedy', 'Game', 'Mecha', 'Sci-Fi', 'Shounen']",PG - Children,7.23,5779,2746,3692,11832,44
2110,Rockman.EXE Beast,TV,Unknown,25,0:25:00,"['Action', 'Adventure', 'Game', 'Mecha', 'Sci-Fi', 'Shounen']",PG - Children,7.19,2047,2916,5100,5406,16
2112,Over Drive,TV,Manga,26,0:24:00,"['Shounen', 'Sports']",PG-13 - Teens 13 or older,7.68,16042,1167,2131,34309,211
2113,Tenkuu Senki Shurato,TV,Original,38,0:24:00,"['Action', 'Magic', 'Fantasy', 'Shounen']",PG-13 - Teens 13 or older,7.35,3305,2292,4643,6805,49
2116,Captain Tsubasa,TV,Manga,128,0:24:00,"['Action', 'Shounen', 'Sports']",G - All Ages,7.36,30154,2225,1657,50721,340
2119,Captain Tsubasa: Ayaushi! Zen Nihon Jr.,Movie,Unknown,1,1:00:00,"['Action', 'Sports', 'Shounen']",G - All Ages,6.85,1612,4195,6220,3273,3
2123,Digimon X-Evolution,Movie,Original,1,1:20:00,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",PG - Children,7.24,8228,2695,3310,15304,37
2127,Chouja Raideen,TV,Unknown,38,0:25:00,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,6.34,410,6457,8006,1469,4
2128,Yuusha Raideen,TV,Original,50,0:24:00,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,6.77,238,4590,7990,1480,4
2129,True Tears,TV,Original,13,0:24:00,"['Drama', 'Romance', 'School']",PG-13 - Teens 13 or older,7.46,75142,1822,624,150429,845
2130,Kaibutsu Oujo,TV,Manga,25,0:24:00,"['Action', 'Comedy', 'Supernatural', 'Horror', 'Vampire', 'Shounen']",PG-13 - Teens 13 or older,7.1,20406,3289,1533,56734,192
2133,Mari Iyagi,Movie,Unknown,1,1:20:00,"['Drama', 'Fantasy', 'Slice of Life']",PG - Children,6.35,850,6432,6885,2462,3
2141,Oseam,Movie,Novel,1,1:17:00,"['Adventure', 'Drama']",G - All Ages,7.33,1431,2360,5383,4704,13
2142,Blue Dragon,TV,Game,51,0:25:00,"['Adventure', 'Comedy', 'Fantasy', 'Supernatural']",PG - Children,6.51,15180,5728,2202,32635,100
2144,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,Movie,Manga,1,1:34:00,"['Action', 'Adventure']",PG-13 - Teens 13 or older,6.96,71569,3810,819,117942,136
2150,Tanoshii Muumin Ikka,TV,Book,78,0:24:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Slice of Life']",G - All Ages,8.03,5418,533,3777,11164,263
2151,Nils no Fushigi na Tabi,TV,Novel,52,0:25:00,"['Kids', 'Adventure', 'Fantasy']",G - All Ages,7.13,1855,3162,5992,3612,9
2152,Oh! Edo Rocket,TV,Other,26,0:24:00,"['Comedy', 'Drama', 'Fantasy', 'Historical', 'Sci-Fi']",PG-13 - Teens 13 or older,7.3,3271,2483,4030,9702,28
2153,Saint Beast: Kouin Jojishi Tenshi Tan,TV,Unknown,13,0:25:00,['Fantasy'],PG-13 - Teens 13 or older,6.42,1741,6120,5074,5483,12
2154,Tekkon Kinkreet,Movie,Manga,1,1:51:00,"['Action', 'Adventure', 'Psychological', 'Supernatural']",R - 17+ (violence & profanity),8.05,29162,502,1379,66380,1028
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,TV,Visual novel,13,0:25:00,"['Harem', 'Romance', 'School']",PG-13 - Teens 13 or older,6.28,4597,6721,3248,15917,20
2156,Bakugan Battle Brawlers,TV,Original,52,0:24:00,"['Action', 'Game', 'Fantasy']",PG - Children,6.37,27503,6304,1780,45715,178
2157,Koutetsushin Jeeg,TV,Original,13,0:23:00,"['Mecha', 'Sci-Fi']",PG-13 - Teens 13 or older,7.02,1684,3599,5460,4544,10
2158,Terra e... (TV),TV,Manga,24,0:24:00,"['Action', 'Drama', 'Military', 'Sci-Fi', 'Space']",PG-13 - Teens 13 or older,8,14429,578,1781,45691,857
2161,Skull Man,TV,Manga,13,0:23:00,"['Action', 'Mystery', 'Super Power']",PG-13 - Teens 13 or older,6.73,6314,4779,2794,21385,54
2162,Koutetsu Sangokushi,TV,Unknown,25,0:24:00,"['Adventure', 'Historical', 'Shounen']",PG-13 - Teens 13 or older,6.37,2034,6321,4471,7491,16
2164,Dennou Coil,TV,Original,26,0:25:00,"['Adventure', 'Comedy', 'Drama', 'Mystery', 'Sci-Fi']",G - All Ages,8.13,30668,401,948,101717,1418
2165,Gegege no Kitarou (2007),TV,Manga,100,0:24:00,"['Comedy', 'Horror', 'Fantasy']",G - All Ages,7.07,493,3387,6463,2972,14
2166,Doujin Work,TV,4-koma manga,12,0:13:00,"['Slice of Life', 'Comedy']",PG-13 - Teens 13 or older,6.85,11213,4198,2678,23111,39
2167,Clannad,TV,Visual novel,23,0:24:00,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural']",PG-13 - Teens 13 or older,8.19,450741,330,38,799464,23877
2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,Movie,Manga,1,1:45:00,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",PG-13 - Teens 13 or older,7.59,15450,1386,2500,26129,12
2172,Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!,Movie,Manga,1,1:45:00,"['Comedy', 'Ecchi', 'School', 'Seinen']",G - All Ages,6.95,615,3830,7838,1592,3
2174,Hokuto no Ken: Raoh Gaiden Gekitou-hen,Movie,Unknown,1,1:29:00,"['Action', 'Adventure', 'Martial Arts', 'Romance']",R - 17+ (violence & profanity),7.59,2908,1400,4750,6477,16
2176,Kiddy Grade: Ignition,Movie,Original,1,1:24:00,"['Action', 'Mecha', 'Sci-Fi', 'Super Power']",PG-13 - Teens 13 or older,7.12,1124,3198,5776,3960,5
2178,Highlander: The Search for Vengeance,Movie,Unknown,1,1:26:00,"['Action', 'Horror', 'Sci-Fi']",R - 17+ (violence & profanity),6.83,6576,4282,3633,12347,21
2182,Robot Carnival,OVA,Original,1,1:31:00,"['Fantasy', 'Sci-Fi']",PG-13 - Teens 13 or older,7.36,4337,2246,3796,11059,62
2200,Muteki Choujin Zanbot 3,TV,Original,23,0:24:00,"['Action', 'Mecha', 'Drama', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,7.11,688,3252,6952,2391,12
2201,Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy,Movie,Game,1,1:45:00,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Kids']",PG - Children,6.96,28829,3814,1736,47082,76
2204,Karakurizoushi Ayatsuri Sakon,TV,Manga,26,0:25:00,"['Mystery', 'Horror', 'Thriller', 'Shounen']",R - 17+ (violence & profanity),7.47,2186,1772,4358,7982,43
2213,Black Jack (TV),TV,Manga,61,0:25:00,['Drama'],PG-13 - Teens 13 or older,7.69,6812,1127,2786,21500,155
2214,Black Jack 21,TV,Unknown,17,0:24:00,"['Action', 'Drama']",PG-13 - Teens 13 or older,7.68,3148,1148,4260,8421,53
2215,Kishin Taisen Gigantic Formula,TV,Original,26,0:24:00,"['Mecha', 'Sci-Fi']",PG-13 - Teens 13 or older,6.93,1627,3915,5126,5331,6
2221,Aishite Knight,TV,Manga,42,0:25:00,"['Comedy', 'Romance', 'Shoujo']",PG - Children,6.78,1988,4498,5185,5171,34
2222,Dr. Slump: Arale-chan,TV,Manga,243,0:25:00,"['Sci-Fi', 'Slice of Life', 'Comedy', 'Shounen']",PG-13 - Teens 13 or older,7.24,2614,2696,4287,8312,40
2223,Maple Town Monogatari,TV,Unknown,52,0:24:00,"['Slice of Life', 'Fantasy']",G - All Ages,6.92,448,3962,8141,1390,7
2224,Hikari no Densetsu,TV,Manga,19,0:24:00,"['Music', 'Romance', 'Shoujo', 'Sports']",PG - Children,6.69,906,4927,6493,2937,13
2225,Alps no Shoujo Heidi,TV,Book,52,0:25:00,"['Drama', 'Historical', 'Slice of Life']",PG - Children,7.28,9482,2534,3037,18118,117
2226,Mori no Tonto-tachi,TV,Unknown,23,0:25:00,"['Fantasy', 'Kids']",G - All Ages,6.17,139,7158,10656,395,0
2227,Lady Lady!!,TV,Manga,21,0:23:00,"['Drama', 'Historical']",G - All Ages,7.65,1549,1239,5939,3704,30
2228,Honoo no Toukyuuji: Dodge Danpei,TV,Unknown,47,0:25:00,"['Comedy', 'Sports']",PG - Children,7.41,1697,2009,6385,3081,14
2229,Dragon Quest: Dai no Daibouken (TV),TV,Manga,46,0:24:00,"['Adventure', 'Comedy', 'Demons', 'Magic', 'Martial Arts', 'Fantasy', 'Shounen']",G - All Ages,7.73,6414,1034,3577,12937,81
2230,Hana no Ko Lunlun,TV,Original,50,0:24:00,"['Adventure', 'Drama', 'Magic', 'Shoujo']",G - All Ages,6.94,870,3865,6533,2910,10
2231,Miyuki,TV,Manga,37,0:25:00,"['Romance', 'School', 'Shounen']",PG-13 - Teens 13 or older,6.84,481,4258,7197,2144,4
2232,Funny Pets,TV,Unknown,12,0:06:00,['Comedy'],PG-13 - Teens 13 or older,4.57,180,10067,9948,557,3
2233,Ocha-ken: Chokotto Monogatari,TV,Unknown,26,0:04:00,"['Comedy', 'Kids']",G - All Ages,6.4,295,6203,9215,819,4
2234,Panda-Z: The Robonimation,TV,Unknown,30,0:05:00,"['Action', 'Comedy', 'Kids', 'Mecha', 'Parody', 'Sci-Fi', 'Shounen']",PG - Children,6.43,533,6078,7781,1636,4
2236,Toki wo Kakeru Shoujo,Movie,Novel,1,1:38:00,"['Sci-Fi', 'Adventure', 'Drama', 'Romance']",PG - Children,8.32,271514,230,121,452691,4607
2243,Karasu Tengu Kabuto,TV,Unknown,39,0:25:00,"['Action', 'Adventure', 'Historical', 'Drama']",R - 17+ (violence & profanity),6.73,245,4757,7897,1543,3
2244,Rakugo Tennyo Oyui,TV,Unknown,12,0:24:00,"['Comedy', 'Historical']",PG-13 - Teens 13 or older,6.06,215,7544,8031,1453,1
2245,Seraphim Call,TV,Original,12,0:23:00,"['Romance', 'Drama', 'Sci-Fi']",PG-13 - Teens 13 or older,6.05,757,7578,6300,3174,3
2246,Mononoke,TV,Original,12,0:22:00,"['Mystery', 'Historical', 'Horror', 'Demons', 'Psychological', 'Supernatural', 'Fantasy', 'Seinen']",R - 17+ (violence & profanity),8.44,40757,142,675,140769,4026
2249,Amon Saga,OVA,Original,1,1:14:00,"['Action', 'Adventure', 'Fantasy']",R - 17+ (violence & profanity),5.53,1619,8842,5998,3604,1
2251,Baccano!,TV,Light novel,13,0:24:00,"['Action', 'Mystery', 'Comedy', 'Historical', 'Supernatural']",R - 17+ (violence & profanity),8.47,237677,118,91,524335,18650
2252,Devilman,TV,Manga,39,0:25:00,"['Action', 'Demons', 'Horror', 'Supernatural']",R - 17+ (violence & profanity),6.45,2553,5980,3527,13330,56
2253,Mazinger Z,TV,Manga,92,0:25:00,"['Action', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,7.41,3124,2021,4122,9139,80
2254,Sentou Mecha Xabungle,TV,Original,50,0:24:00,"['Military', 'Sci-Fi', 'Mecha', 'Shounen']",PG-13 - Teens 13 or older,7.47,506,1783,6805,2564,21
2255,Choujuu Kishin Dancougar,TV,Unknown,38,0:25:00,"['Action', 'Sci-Fi', 'Mecha']",PG-13 - Teens 13 or older,6.74,638,4702,6649,2752,5
2256,Choujuu Kishin Dancougar: Ushinawareta Monotachi e no Requiem,OVA,Unknown,1,1:20:00,"['Action', 'Drama', 'Mecha']",PG-13 - Teens 13 or older,6.35,339,6405,8968,925,1
2257,Taiyou no Kiba Dagram,TV,Unknown,75,0:23:00,"['Mecha', 'Military', 'Drama', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,7.62,539,1328,6566,2854,42
2259,Dr. Rin ni Kiitemite!,TV,Manga,51,0:24:00,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'School', 'Shoujo']",PG - Children,6.88,569,4088,6844,2518,9
2264,Jungle Taitei Movie (1997),Movie,Manga,1,1:34:00,"['Adventure', 'Fantasy']",G - All Ages,7.18,1165,2952,6900,2450,11
2265,Transformers the Movie,Movie,Unknown,1,1:24:00,"['Action', 'Mecha']",PG - Children,7.9,6314,710,4029,9708,112
2268,Tatakae! Chou Robot Seimeitai Transformers,TV,Unknown,98,0:23:00,"['Sci-Fi', 'Adventure', 'Mecha', 'Shounen']",PG-13 - Teens 13 or older,7.6,3689,1380,4623,6866,94
2269,Mobile Suit Gundam SEED Special Edition,Special,Original,3,1:35:00,"['Action', 'Space', 'Mecha', 'Military', 'Sci-Fi']",R - 17+ (violence & profanity),7.41,3647,2024,4289,8302,14
2272,Mahou no Princess Minky Momo: Yume no Naka no Rondo,OVA,Unknown,1,1:26:00,"['Magic', 'Shoujo']",G - All Ages,6.65,360,5123,8806,1013,3
2273,Mobile Suit Gundam Wing: Endless Waltz Movie,Movie,Original,1,1:34:00,"['Action', 'Space', 'Mecha', 'Military', 'Drama', 'Sci-Fi']",PG-13 - Teens 13 or older,7.91,27167,688,1864,43040,191
2279,Nagagutsu wo Haita Neko,Movie,Unknown,1,1:20:00,"['Kids', 'Adventure', 'Fantasy']",G - All Ages,7.14,1333,3125,6923,2416,7
2280,Hare Tokidoki Buta (TV),TV,Picture book,61,0:23:00,['Comedy'],PG - Children,6.84,184,4247,9315,777,5
2282,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,TV,Unknown,26,0:24:00,['Historical'],PG - Children,6.58,122,5464,9509,698,6
2284,Transformers: Car Robots,TV,Unknown,39,0:21:00,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']",PG - Children,6.65,1636,5139,6306,3163,13
2285,D.I.C.E.,TV,Unknown,40,0:25:00,"['Action', 'Adventure', 'Kids', 'Mecha', 'Sci-Fi', 'Shounen']",PG - Children,6.35,1594,6406,6105,3434,23
2286,Little Nemo,Movie,Picture book,1,1:34:00,"['Adventure', 'Fantasy']",G - All Ages,7.39,3454,2106,4747,6482,27
2288,Akihabara Dennou-gumi,TV,Original,26,0:23:00,"['Adventure', 'Mecha', 'Sci-Fi', 'Shoujo']",PG-13 - Teens 13 or older,6.64,1839,5145,5256,4990,22
2289,Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,Movie,Original,1,1:00:00,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",PG-13 - Teens 13 or older,6.79,672,4449,7662,1739,5
2308,Lime-iro Ryuukitan X,TV,Visual novel,13,0:25:00,"['Harem', 'Historical', 'Supernatural', 'Drama', 'Ecchi', 'Mecha']",R+ - Mild Nudity,5.64,508,8638,6522,2914,1
2311,Shounen Kenya,Movie,Unknown,1,1:49:00,['Adventure'],PG - Children,5.4,336,9143,8126,1400,2
2312,Daishizen no Majuu: Bagi,Movie,Unknown,1,1:30:00,"['Action', 'Romance', 'Sci-Fi']",PG - Children,6.44,914,6016,7295,2046,13
2313,Muumindani no Suisei,Movie,Book,1,1:12:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",G - All Ages,7.73,3096,1048,4990,5726,23
